Company Rate,Company Name,Title,Location,Salary,Staus,Post Date,Job Link
4.6,Genius Business Solutions,Data Scientist I REMOTE,"Moline, IL",,,04/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=321&ao=36811&s=58&guid=00000178a4836bb8a6deecce13ca0e51&src=GD_JOB_AD&t=SR&vt=w&cs=1_9a2ae20a&cb=1617667779785&jobListingId=4052763701
3.8,"PDS Tech, Inc.",Scientist I,"Frederick, MD",,,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=322&ao=1044072&s=58&guid=00000178a4836bb8a6deecce13ca0e51&src=GD_JOB_AD&t=SR&vt=w&cs=1_e11eafca&cb=1617667779786&jobListingId=4046579856
3.7,Kcas Bioanalytical & Biomarker Services,"Scientist I, Pharma Services","Shawnee, KS",$33K - $73K (Glassdoor est.),,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=323&ao=1044074&s=58&guid=00000178a4836bb8a6deecce13ca0e51&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e68fbfda&cb=1617667779786&jobListingId=4046948115
4.0,General Motors,Manufacturing I/T Simulation and Optimization Data Scientist,"Austin, TX",$80K - $126K (Glassdoor est.),,01/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=324&ao=1136006&s=58&guid=00000178a4836bb8a6deecce13ca0e51&src=GD_JOB_AD&t=SR&vt=w&cs=1_6d882ad9&cb=1617667779786&jobListingId=3790012155
4.6,Georgia Tech Research Institute,Data Scientist / Engineer - Machine Learning (Entry-Level) -- EOSL,"Atlanta, GA",,,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=325&ao=1091461&s=58&guid=00000178a4836bb8a6deecce13ca0e51&src=GD_JOB_AD&t=SR&vt=w&cs=1_698b9708&cb=1617667779786&jobListingId=3815832562
3.7,Fulgent Therapeutics Llc,Bioinformatics Scientist I,"Temple City, CA",,,17/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=326&ao=1044074&s=58&guid=00000178a4836bb8a6deecce13ca0e51&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_263c4d63&cb=1617667779786&jobListingId=4034518268
3.4,Virginia Dept of General Services,Scientist I,"Richmond, VA",$30K - $65K (Glassdoor est.),,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=327&ao=1091461&s=58&guid=00000178a4836bb8a6deecce13ca0e51&src=GD_JOB_AD&t=SR&vt=w&cs=1_6e879a6e&cb=1617667779786&jobListingId=4046711559
,Tulane University School of Medicine,Research Scientist 1,Texas,,,19/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=328&ao=1044077&s=58&guid=00000178a4836bb8a6deecce13ca0e51&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_359c9002&cb=1617667779786&jobListingId=4007477153
,"Rockland Immunochemicals, Inc.",Scientist I - Quality Control,"Limerick, PA",,,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=329&ao=1044077&s=58&guid=00000178a4836bb8a6deecce13ca0e51&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0cfbe338&cb=1617667779786&jobListingId=4048018893
4.0,"Insight Enterprises, Inc.",Architect I - Data Scientist (Federal),United States,,,01/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=330&ao=1136006&s=58&guid=00000178a4836bb8a6deecce13ca0e51&src=GD_JOB_AD&t=SR&vt=w&cs=1_1fe4f85b&cb=1617667779786&jobListingId=3816107406
4.2,Tulane University School of Medicine,Research Scientist 1,Alabama,,,19/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=401&ao=1044077&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_404cdd5f&cb=1617667823012&jobListingId=4007380445
4.1,Massachusetts General Hospital(MGH),Data Analyst I,"Boston, MA",$37K - $65K (Glassdoor est.),Top Company,03/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=402&ao=25073&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_66478272&cb=1617667823012&jobListingId=4051780221
4.8,Datasync Techonlogies Inc,Data Scientist/Engineer DS21-1,"McLean, VA",,New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=403&ao=926135&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_5bc7f084&cb=1617667823012&jobListingId=3817804721
3.7,Vertex Pharmaceuticals Inc (US),Pharmacology Research Scientist I,"San Diego, CA",$71K - $141K (Glassdoor est.),Actively Hiring,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=404&ao=1044074&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_c7687cb4&cb=1617667823014&jobListingId=4022727745
3.7,Nordstrom,Data Scientist 1 - Operations Research/Supply Chain,"Seattle, WA",$102K - $160K (Glassdoor est.),Hot,19/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=405&ao=133175&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_05dded7f&cb=1617667823014&jobListingId=4037250468
3.9,Citibank,"Entry-Level Data Positions (Data Engineer, Machine Learning & Visualization)","Irving, TX",$53K - $102K (Glassdoor est.),,,https://www.glassdoor.com/partner/jobListing.htm?pos=406&ao=37049&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_e6ae6287&cb=1617667823015&jobListingId=3711400069
4.5,Sentar,"Data Scientist Level 1 - Annapolis Junction, MD","Fort George G Meade, MD",$71K - $119K (Glassdoor est.),New,04/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=407&ao=4348&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8a2d5af6&cb=1617667823016&jobListingId=4052973879
4.4,Microsoft,Full Time Opportunities for Students or Recent Graduates: Data & Applied Sciences,"Redmond, WA",,Top Company,18/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=408&ao=1136006&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_27c6dfb5&cb=1617667823018&jobListingId=3670389599
3.9,Park Computer Systems Inc,Data Scientist I--- bio/pharma,"Redwood City, CA",$70K - $119K (Glassdoor est.),Hot,18/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=409&ao=1136006&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_295f5bbb&cb=1617667823018&jobListingId=4036373388
3.3,"Meso Scale Diagnostics, LLC.",Scientist I,"Gaithersburg, MD",$55K - $123K (Glassdoor est.),,01/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=410&ao=1091454&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e45beff4&cb=1617667823018&jobListingId=3790608603
4.2,Pfizer,QC Analytical Scientist I,"Andover, MA",$36K - $63K (Glassdoor est.),Top Company,04/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=411&ao=25073&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_f346b83b&cb=1617667823018&jobListingId=4052300379
3.6,ChemEOR,Entry Level Scientist,"Covina, CA",$45K - $93K (Glassdoor est.),,15/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=412&ao=1136006&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_b11ea8d5&cb=1617667823018&jobListingId=3663270589
3.4,Charles River Laboratories,"Scientist 1, Oncology","Worcester, MA",$48K - $106K (Glassdoor est.),Hiring Surge,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=413&ao=1044074&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_e0d4ea98&cb=1617667823018&jobListingId=4029482228
4.1,Dana-Farber Cancer Institute,Scientist I,"Hales Location, NH",,,11/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=414&ao=4120&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_19e2dca4&cb=1617667823019&jobListingId=3591892642
4.1,Dexcom,Data Engineer 1,"San Diego, CA",$38K - $76K (Glassdoor est.),Hiring Surge,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=415&ao=1136006&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_7f1f9aa0&cb=1617667823019&jobListingId=4047412608
,Bedford,Scientist I,"Orangeburg, NY",,,20/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=416&ao=1136006&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_99955ece&cb=1617667823019&jobListingId=4007857902
,Covance by Labcorp,Scientist I,"Brentwood, TN",,,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=417&ao=1136006&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_46b614af&cb=1617667823019&jobListingId=4000200446
4.1,Nexus Pharmaceuticals,Analytical Scientist I,"Lincolnshire, IL",,,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=418&ao=1136006&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_f5321dfe&cb=1617667823019&jobListingId=4018729757
,Datasync Techonlogies Inc,Data Scientist/Engineer DS21-1,"Reston, VA",,,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=419&ao=1091461&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8686e9d4&cb=1617667823019&jobListingId=3817895500
2.5,Cerus Corporation,Scientist I,"Concord, CA",$53K - $111K (Glassdoor est.),,19/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=420&ao=1136006&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_313d2171&cb=1617667823019&jobListingId=3804303947
4.7,"Pestka Biomedical Laboratories, Inc.",R&D Scientist I/II/III,"Piscataway, NJ",,,17/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=421&ao=1136006&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_09a8cee5&cb=1617667823020&jobListingId=3667280088
4.1,Unilever,Quality Scientist I,"Jonesboro, AR",$24K - $52K (Glassdoor est.),,29/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=422&ao=1136006&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_a6fd8abe&cb=1617667823020&jobListingId=4016606202
3.8,"DUFF AND PHELPS, LLC",Data Engineer I,"Pomona, CA",$69K - $132K (Glassdoor est.),,24/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=423&ao=985141&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_6aec69bd&cb=1617667823020&jobListingId=3782855912
3.3,Eurofins Central Laboratory,Scientist I,"Fremont, CA",$45K - $59K (Glassdoor est.),,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=424&ao=1136006&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_aca3e206&cb=1617667823020&jobListingId=4029707501
4.6,Broad Institute,Computational Scientist I,"Cambridge, MA",$64K - $108K (Glassdoor est.),,04/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=425&ao=1136006&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_15930295&cb=1617667823020&jobListingId=3792315030
3.6,Pearson,Data Engineer - Data Warehouse - Entry Level,"Durham, NC",$43K - $79K (Glassdoor est.),,23/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=426&ao=3839&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_056484a2&cb=1617667823020&jobListingId=4011846947
3.9,IBM,Entry Level Data Engineer (Watson Advertising & Weather),"Austin, TX",$73K - $139K (Glassdoor est.),,24/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=427&ao=1136006&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_2157be54&cb=1617667823020&jobListingId=4041129105
4.0,Associated Bank,Data Engineer I or II - Can Be Remote Based On Home,Remote,,,19/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=428&ao=732335&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_362895fb&cb=1617667823021&jobListingId=4006887601
4.4,McKinsey & Company,Analyst - Data Engineer (December 2020 - May 2021 Graduates),"Atlanta, GA",$47K - $84K (Glassdoor est.),Top Company,13/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=429&ao=1091461&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_9126bb7f&cb=1617667823021&jobListingId=4030842701
3.2,Grifols,Scientist I,"San Diego, CA",$51K - $113K (Glassdoor est.),,13/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=430&ao=424347&s=58&guid=00000178a48414cbb9444e949a5e7c50&src=GD_JOB_AD&t=SR&vt=w&cs=1_84b25924&cb=1617667823021&jobListingId=4030661271
4.2,Procter & Gamble,Data Engineer I,"Cincinnati, OH",$50K - $86K (Glassdoor est.),Top Company,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=501&ao=1091461&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_8e7966fa&cb=1617667866407&jobListingId=4029875147
3.2,Grifols,Scientist I,"San Diego, CA",$51K - $113K (Glassdoor est.),,13/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=502&ao=424347&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_44264943&cb=1617667866408&jobListingId=4030661271
4.1,Visual BI Solutions Inc,Graduate Softwate Developer / Data Engineer (Summer 2021),"Plano, TX",$52K - $98K (Glassdoor est.),Hot,15/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=503&ao=14295&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_dbf5ac0c&cb=1617667866409&jobListingId=4031648746
4.7,"Pestka Biomedical Laboratories, Inc.",R&D Scientist I/II/III,"Piscataway, NJ",,,17/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=504&ao=1136006&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_76bf83c2&cb=1617667866410&jobListingId=3667280088
4.4,DriveCentric,Data Engineer I/II,"Dallas, TX",$45K - $89K (Glassdoor est.),,25/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=505&ao=1044077&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_001b08ac&cb=1617667866411&jobListingId=4042046436
3.8,Amazon.com Services LLC,,"Seattle, WA",$75K - $118K (Glassdoor est.),Hot,01/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=506&ao=133043&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_53c663f3&cb=1617667866411&jobListingId=4021828291
3.8,Parsons,Data Scientist I (TS/SCI Required),"Springfield, VA",$81K - $132K (Glassdoor est.),,27/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=507&ao=1091461&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_e8632008&cb=1617667866412&jobListingId=4044163228
4.0,MediQuant LLC,Data Engineer I,"Atlanta, GA",$62K - $116K (Glassdoor est.),,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=508&ao=926135&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_bc399c50&cb=1617667866413&jobListingId=4047847909
,Northstar Technology Corporation,Scientist I,"Silver Spring, MD",,,16/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=509&ao=1091454&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_675363e6&cb=1617667866413&jobListingId=4034578357
3.4,Charles River Laboratories,Research Scientist 1 (Bioanalytical Chemistry),"Ashland, OH",$40K - $90K (Glassdoor est.),Hiring Surge,18/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=510&ao=1044074&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_54f3a0a6&cb=1617667866414&jobListingId=4035667666
3.9,RELX,Data Engineer 1,"Orem, UT",$35K - $69K (Glassdoor est.),New,04/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=511&ao=25073&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_a8a41ee5&cb=1617667866414&jobListingId=4052092713
3.8,Amazon.com Services LLC,Data Engineer I - Payment Acceptance & Experience,"Seattle, WA",$80K - $126K (Glassdoor est.),New,04/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=512&ao=133043&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_570528ee&cb=1617667866414&jobListingId=4024685281
3.1,CVS Health,Data Engineer I,Rhode Island,,,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=513&ao=133456&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_511cf568&cb=1617667866414&jobListingId=4046698436
3.9,Takeda,Research Scientist I,"Boston, MA",$109K - $122K (Glassdoor est.),,27/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=514&ao=1173349&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_dccc6e73&cb=1617667866414&jobListingId=3811162750
3.9,EA Engineering Science and Technology,Scientist I,"Brighton, MI",$28K - $59K (Glassdoor est.),,13/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=515&ao=1136006&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_1a45b4bb&cb=1617667866414&jobListingId=4001303676
3.4,Clayton Homes,Data Engineer I,"Maryville, TN",$37K - $68K (Glassdoor est.),,26/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=516&ao=1136006&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_65432a01&cb=1617667866415&jobListingId=4043589480
4.0,Astrix Technology Group,Scientist I,"Carlsbad, CA",$36K - $81K (Glassdoor est.),,24/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=517&ao=1044076&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b76069f5&cb=1617667866415&jobListingId=4040937293
3.4,"Yoh, A Day & Zimmermann Company",Scientist I,"Ridgefield, CT",,New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=518&ao=1044074&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_498924a8&cb=1617667866415&jobListingId=4051270032
4.2,Biogen,"Sci I, Statistical Genetics (Translational Data Science)","Cambridge, MA",$80K - $131K (Glassdoor est.),,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=519&ao=4134&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_dc941dd0&cb=1617667866415&jobListingId=4046763782
3.4,Sarcos Robotics,"Research Scientist, AI/ML - Level 1","Salt Lake City, UT",$56K - $101K (Glassdoor est.),,11/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=520&ao=1136006&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c7263d95&cb=1617667866415&jobListingId=3822802886
3.7,Naval Nuclear Laboratory,Entry Level Data Engineer,"Niskayuna, NY",$51K - $98K (Glassdoor est.),,29/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=521&ao=1136006&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_7153cf2f&cb=1617667866415&jobListingId=4045542906
3.7,"HRL Laboratories, LLC",Data Services Scientist I,"Malibu, CA",$94K - $185K (Glassdoor est.),,03/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=522&ao=1136006&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1927de64&cb=1617667866415&jobListingId=4023793952
4.1,Redhorse Corporation,Data Scientist - Level I (Active Secret Clearance Required),"Arlington, VA",$64K - $109K (Glassdoor est.),,23/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=523&ao=1091461&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_527e659c&cb=1617667866415&jobListingId=3701635225
,"Aspen Neuroscience, Inc.",Scientist I,"San Diego, CA",,,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=524&ao=1136006&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f5aa524d&cb=1617667866416&jobListingId=4046391214
3.7,"BioFire Diagnostics, LLC.",Scientist I,"Salt Lake City, UT",$56K - $123K (Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=525&ao=1136006&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_7a579da9&cb=1617667866416&jobListingId=4050532738
4.2,Astellas Pharmaceuticals,Scientist I,"La Jolla, CA",$54K - $115K (Glassdoor est.),Hot,26/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=526&ao=1136006&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_bf97f5da&cb=1617667866416&jobListingId=3810000112
3.5,Kelly,"Scientist I, Innovation","Bothell, WA",,Actively Hiring,23/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=527&ao=1044072&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_f628b70a&cb=1617667866416&jobListingId=4040043557
3.4,Charles River Laboratories,"Research Scientist 1,Pharmacology /Pharmacokinetics","Shrewsbury, MA",$48K - $106K (Glassdoor est.),Hiring Surge,29/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=528&ao=1044074&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_6e7473c5&cb=1617667866416&jobListingId=4018401978
3.9,KGS Technology Group Inc,Entry Level Data Engineer,"San Mateo, CA",,,18/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=529&ao=4134&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&cs=1_9e9e2dee&cb=1617667866416&jobListingId=4036571520
,DriveCentric,Data Engineer I/II,"Austin, TX",,,25/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=530&ao=1044077&s=58&guid=00000178a484bdb2ae576418dfdc01ce&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0a3a4642&cb=1617667866417&jobListingId=4042046441
3.9,KGS Technology Group Inc,Entry Level Data Engineer,"San Mateo, CA",,Hot,18/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=601&ao=4134&s=58&guid=00000178a4856aa996cc22fbd0b3e3b3&src=GD_JOB_AD&t=SR&vt=w&cs=1_5bd82edf&cb=1617667910638&jobListingId=4036571520
3.4,Charles River Laboratories,"Research Scientist 1,Pharmacology /Pharmacokinetics","Shrewsbury, MA",$48K - $106K (Glassdoor est.),Hiring Surge,29/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=602&ao=1044074&s=58&guid=00000178a4856aa996cc22fbd0b3e3b3&src=GD_JOB_AD&t=SR&vt=w&cs=1_72642d68&cb=1617667910639&jobListingId=4018401978
3.7,MilliporeSigma,Scientist I,"Rockville, MD",,,27/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=603&ao=1091454&s=58&guid=00000178a4856aa996cc22fbd0b3e3b3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a19b89d2&cb=1617667910641&jobListingId=4044219295
3.1,Advantage Resourcing,Scientist I,"Hunt Valley, MD",,Hiring Surge,20/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=604&ao=1044072&s=58&guid=00000178a4856aa996cc22fbd0b3e3b3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_80625690&cb=1617667910643&jobListingId=4007885095
3.8,Thermo Fisher Scientific,Data Engineer I,"Greenville, NC",$38K - $73K (Glassdoor est.),,20/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=605&ao=37049&s=58&guid=00000178a4856aa996cc22fbd0b3e3b3&src=GD_JOB_AD&t=SR&vt=w&cs=1_c056ea10&cb=1617667910644&jobListingId=4037995114
